timeStamps,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718939471368,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-449,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,368,0,15
1718939471738,39,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-449,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,38,0,20
1718939470784,1055,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-448,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,1055,0,1037
1718939472367,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-450,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,12
1718939472729,44,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-450,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,44,0,17
1718939473367,372,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-451,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,372,0,10
1718939473740,49,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-451,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,49,0,15
1718939474367,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-452,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939474734,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-452,text,true,,6207,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,15
1718939475365,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-453,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,13
1718939475734,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-453,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939476366,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-454,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,9
1718939476729,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-454,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,16
1718939478363,377,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-456,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,377,0,9
1718939477365,1403,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-455,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,1403,0,1025
1718939478769,148,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-455,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,148,0,22
1718939479367,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-457,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,378,0,25
1718939479746,48,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-457,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,48,0,29
1718939478741,1084,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-456,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,1084,0,1035
1718939480373,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-458,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,7
1718939480734,32,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-458,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,16
1718939481367,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-459,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,7
1718939481733,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-459,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,35,0,18
1718939482368,370,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-460,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,370,0,10
1718939482739,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-460,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,35,0,20
1718939483368,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-461,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,15
1718939483742,97,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-461,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,97,0,55
1718939484368,374,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-462,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,374,0,17
1718939484742,56,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-462,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,56,0,19
1718939485367,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-463,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,10
1718939485737,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-463,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939486366,393,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-464,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,393,0,22
1718939486760,40,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-464,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,40,0,15
1718939487365,388,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-465,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,388,0,10
1718939487754,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-465,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,50,0,16
1718939488365,357,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-466,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,357,0,9
1718939488723,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-466,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939489365,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-467,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,9
1718939489730,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-467,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939490365,377,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-468,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,377,0,16
1718939490745,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-468,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,35,0,18
1718939491364,396,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-469,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,396,0,20
1718939491761,32,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-469,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,15
1718939492364,450,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-470,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,450,0,29
1718939493365,370,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-471,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,370,0,10
1718939493735,58,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-471,text,true,,6207,143,2,2,https://manage.portalsiswa.id/assessment-creation,58,0,14
1718939492815,1032,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-470,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,1032,0,1015
1718939494364,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-472,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,8
1718939494726,47,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-472,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,47,0,15
1718939495363,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-473,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939495730,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-473,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,34,0,17
1718939496363,367,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-474,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,367,0,9
1718939496731,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-474,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,13
1718939497363,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-475,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,9
1718939497725,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-475,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,51,0,17
1718939498362,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-476,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,26
1718939498741,29,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-476,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,29,0,14
1718939499361,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-477,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,367,0,7
1718939499729,40,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-477,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,40,0,15
1718939500371,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-478,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,11
1718939500738,49,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-478,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,49,0,28
1718939501387,367,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-479,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,367,0,10
1718939501754,32,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-479,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,16
1718939502392,358,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-480,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,358,0,9
1718939502751,63,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-480,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,62,0,16
1718939503382,1389,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-481,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,1389,0,1020
1718939504393,387,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-482,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,387,0,11
1718939504772,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-481,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,35,0,18
1718939504781,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-482,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,17
1718939505381,380,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-483,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,380,0,20
1718939505762,77,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-483,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,77,0,29
1718939506381,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-484,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,368,0,9
1718939506750,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-484,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,14
1718939507381,384,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-485,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,384,0,34
1718939507766,52,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-485,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,52,0,24
1718939508380,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-486,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,9
1718939508759,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-486,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,50,0,18
1718939509379,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-487,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,10
1718939509749,30,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-487,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,30,0,13
1718939510379,356,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-488,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,356,0,9
1718939510736,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-488,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,17
1718939511379,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-489,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,8
1718939511741,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-489,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939512378,382,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-490,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,382,0,16
1718939512762,43,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-490,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,43,0,21
1718939513379,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-491,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,8
1718939513740,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-491,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,16
1718939514379,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-492,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,19
1718939514752,27,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-492,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,27,0,13
1718939515380,362,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-493,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,362,0,10
1718939515743,40,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-493,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,40,0,26
1718939516379,361,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-494,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,361,0,9
1718939516741,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-494,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,15
1718939517377,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-495,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,9
1718939517738,109,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-495,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,109,0,95
1718939518377,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-496,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,9
1718939518739,41,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-496,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,41,0,14
1718939519377,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-497,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,19
1718939519751,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-497,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,32,0,15
1718939520376,710,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-498,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,710,0,47
1718939521088,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-498,text,true,,6207,143,1,1,https://manage.portalsiswa.id/assessment-creation,35,0,15
1718939521379,722,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-499,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,722,0,50
1718939522103,43,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-499,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,43,0,27
1718939522377,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-500,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,13
1718939522751,41,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-500,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,41,0,16
1718939523377,382,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-501,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,382,0,10
1718939523760,43,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-501,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,43,0,17
1718939524376,411,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-502,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,410,0,49
1718939524788,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-502,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,17
1718939525375,383,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-503,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,383,0,17
1718939525758,41,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-503,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,41,0,18
1718939526373,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-504,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,368,0,9
1718939526742,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-504,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,18
1718939527373,368,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-505,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,367,0,9
1718939527742,33,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-505,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,33,0,16
1718939528373,369,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-506,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,369,0,10
1718939528743,48,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-506,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,48,0,15
1718939529372,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-507,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939529739,36,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-507,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,36,0,19
1718939530373,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-508,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,9
1718939530745,48,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-508,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,48,0,22
1718939531374,376,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-509,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,376,0,10
1718939531751,58,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-509,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,57,0,28
1718939532372,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-510,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,11
1718939532733,46,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-510,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,46,0,15
1718939533372,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-511,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,9
1718939533739,101,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-511,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,101,0,19
1718939534370,374,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-512,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,374,0,14
1718939534746,34,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-512,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,34,0,17
1718939535370,364,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-513,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,364,0,9
1718939535735,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-513,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939536367,377,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-514,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,377,0,8
1718939536745,59,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-514,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,59,0,22
1718939537367,366,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-515,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,366,0,10
1718939537734,55,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-515,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,54,0,34
1718939538368,415,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-516,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,415,0,9
1718939539367,379,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-517,text,true,,2090,523,2,2,https://backend.portalsiswa.id/api/auth/login/,379,0,26
1718939539747,97,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-517,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,97,0,18
1718939538784,1063,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-516,text,true,,6206,143,2,2,https://manage.portalsiswa.id/assessment-creation,1063,0,1030
1718939540367,359,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-518,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,359,0,10
1718939540727,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-518,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,17
1718939541366,390,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-519,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,390,0,33
1718939541757,388,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-519,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,388,0,57
1718939542366,360,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-520,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,360,0,9
1718939542727,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-520,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,28
1718939543366,371,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-521,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,371,0,16
1718939543737,31,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-521,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,31,0,16
1718939544376,365,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-522,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,365,0,9
1718939544742,50,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-522,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,50,0,15
1718939545369,375,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-523,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,375,0,20
1718939545745,51,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-523,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,51,0,17
1718939546365,358,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-524,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,358,0,9
1718939546725,50,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-524,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,50,0,16
1718939547365,373,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-525,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,373,0,15
1718939547739,35,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-525,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,35,0,15
1718939548363,382,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-526,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,382,0,24
1718939548746,60,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-526,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,60,0,36
1718939549363,365,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-527,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,365,0,11
1718939549729,36,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-527,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,36,0,18
1718939550365,370,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-528,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,370,0,12
1718939550737,82,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-528,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,82,0,28
1718939551363,378,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-529,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,378,0,22
1718939551742,45,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-529,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,45,0,28
1718939552361,611,backend.portalsiswa.id/api/auth/login/,200,OK,Thread Group 1-530,text,true,,2090,523,1,1,https://backend.portalsiswa.id/api/auth/login/,611,0,10
1718939552973,40,manage.portalsiswa.id/assessment-creation,200,OK,Thread Group 1-530,text,true,,6206,143,1,1,https://manage.portalsiswa.id/assessment-creation,40,0,17
